age,workclass,education,sex,hours_per_week,native_country,income
24,Private,11th,Male,40,United-States,<=50K
22,Private,7th-8th,Female,40,Mexico,<=50K
26,Private,HS-grad,Female,40,United-States,<=50K
23,Private,10th,Female,40,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Male,60,United-States,<=50K
52,Private,Masters,Male,40,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Female,40,United-States,<=50K
59,Self-emp-not-inc,10th,Male,40,United-States,<=50K
65,Private,Bachelors,Male,40,United-States,>50K
24,Local-gov,Bachelors,Male,40,United-States,<=50K
31,Private,Some-college,Male,45,United-States,<=50K
84,Private,HS-grad,Female,16,United-States,<=50K
51,Private,Some-college,Male,40,United-States,<=50K
24,Local-gov,Bachelors,Male,50,United-States,<=50K
30,Private,HS-grad,Male,45,United-States,<=50K
22,Private,10th,Male,40,Mexico,<=50K
30,Private,Masters,Male,40,Ireland,<=50K
47,Private,Some-college,Female,40,United-States,<=50K
19,Private,HS-grad,Female,35,United-States,<=50K
43,Self-emp-not-inc,Some-college,Female,36,United-States,<=50K
30,Private,Bachelors,Female,50,United-States,<=50K
46,Private,Masters,Female,45,United-States,<=50K
49,Local-gov,Bachelors,Male,60,United-States,<=50K
37,Private,5th-6th,Female,40,Mexico,<=50K
42,Private,Masters,Male,40,United-States,<=50K
46,Private,Assoc-acdm,Female,40,United-States,<=50K
23,Private,Some-college,Female,20,United-States,<=50K
26,Private,Bachelors,Male,58,United-States,>50K
64,Private,Masters,Female,,United-States,<=50K
20,Private,HS-grad,Female,40,Germany,<=50K
31,Private,HS-grad,Male,40,United-States,<=50K
44,Private,Some-college,Male,40,United-States,<=50K
23,Private,Bachelors,Male,40,United-States,<=50K
31,Local-gov,Masters,Male,90,United-States,>50K
35,Self-emp-not-inc,11th,Male,36,United-States,<=50K
30,Self-emp-not-inc,Some-college,Male,35,United-States,<=50K
35,Private,HS-grad,Male,20,United-States,<=50K
40,Private,HS-grad,Female,38,United-States,<=50K
18,Private,11th,Female,20,United-States,<=50K
23,Private,10th,Male,30,,<=50K
63,Private,HS-grad,Male,40,United-States,<=50K
20,State-gov,HS-grad,Male,40,United-States,<=50K
50,Local-gov,Masters,Male,60,United-States,>50K
49,Private,Masters,Male,45,United-States,<=50K
53,Self-emp-not-inc,10th,Male,40,United-States,<=50K
34,Private,HS-grad,Female,40,United-States,<=50K
54,Private,HS-grad,Male,56,United-States,>50K
40,Private,Some-college,Male,40,United-States,>50K
22,Private,Bachelors,Female,40,United-States,<=50K
28,Private,10th,Male,35,Mexico,<=50K
24,Private,HS-grad,Male,40,El-Salvador,<=50K
37,Private,1st-4th,Female,48,El-Salvador,<=50K
62,Private,HS-grad,Female,16,United-States,<=50K
19,,Some-college,Male,40,United-States,<=50K
51,Private,Assoc-voc,Female,40,United-States,<=50K
31,Private,HS-grad,Female,,United-States,<=50K
42,Self-emp-inc,Some-college,Male,90,United-States,>50K
42,Private,HS-grad,Female,35,United-States,<=50K
54,Private,Assoc-acdm,Male,40,Cuba,<=50K
23,Private,Bachelors,Female,60,United-States,<=50K
28,Private,HS-grad,Female,46,United-States,<=50K
42,Private,11th,Male,40,United-States,<=50K
30,Private,HS-grad,Male,40,United-States,<=50K
33,Federal-gov,HS-grad,Male,40,United-States,<=50K
33,Private,HS-grad,Female,40,United-States,<=50K
27,Private,11th,Male,40,United-States,<=50K
20,,11th,Male,40,United-States,<=50K
62,Private,5th-6th,Male,40,Philippines,<=50K
17,Private,10th,Male,30,United-States,<=50K
58,Private,Some-college,Female,55,United-States,>50K
34,Private,Bachelors,Male,42,United-States,>50K
20,Private,HS-grad,Male,35,United-States,<=50K
64,Federal-gov,Some-college,Female,40,United-States,>50K
27,Private,Some-college,Male,55,,<=50K
41,Private,HS-grad,Female,40,United-States,>50K
40,Private,7th-8th,Male,40,El-Salvador,<=50K
53,Local-gov,Masters,Male,38,United-States,>50K
44,Private,Doctorate,Male,45,United-States,<=50K
37,Private,5th-6th,Female,40,Mexico,<=50K
46,Private,Bachelors,Male,60,United-States,>50K
17,Private,9th,Male,20,United-States,<=50K
35,Private,HS-grad,Male,40,United-States,<=50K
36,Local-gov,Assoc-acdm,Female,40,United-States,<=50K
49,State-gov,HS-grad,Male,40,United-States,>50K
48,Private,Prof-school,Female,25,United-States,<=50K
26,Private,Bachelors,Male,40,United-States,<=50K
26,Private,Assoc-acdm,Female,,United-States,<=50K
35,State-gov,HS-grad,Male,40,United-States,<=50K
29,Private,9th,Male,40,United-States,<=50K
36,Local-gov,Some-college,Male,40,United-States,<=50K
25,Private,Bachelors,Male,40,United-States,<=50K
18,Local-gov,10th,Male,25,United-States,<=50K
21,Private,Some-college,Female,20,United-States,<=50K
22,Private,HS-grad,Male,40,United-States,<=50K
52,Private,HS-grad,Male,45,El-Salvador,>50K
36,Self-emp-not-inc,Some-college,Female,40,United-States,<=50K
42,Private,Some-college,Male,50,United-States,>50K
37,Private,Assoc-voc,Male,54,United-States,<=50K
39,Private,Assoc-acdm,Male,40,United-States,<=50K
32,Private,Bachelors,Male,40,United-States,<=50K
53,Private,HS-grad,Male,40,United-States,<=50K
30,Private,11th,Male,40,United-States,<=50K
51,Private,Some-college,Female,40,United-States,>50K
62,Local-gov,Assoc-voc,Female,40,United-States,<=50K
38,Private,5th-6th,Male,40,Mexico,<=50K
23,Private,Bachelors,Male,40,United-States,<=50K
37,Federal-gov,Some-college,Male,40,United-States,<=50K
27,,Assoc-acdm,Female,40,United-States,<=50K
41,Private,Some-college,Male,40,United-States,<=50K
47,Self-emp-not-inc,Bachelors,Male,40,United-States,>50K
25,Private,Some-college,Female,40,United-States,>50K
35,Private,Assoc-acdm,Female,50,United-States,<=50K
30,Private,HS-grad,Male,40,Puerto-Rico,<=50K
36,Private,Assoc-voc,Female,50,United-States,>50K
42,Private,Bachelors,Male,60,United-States,<=50K
51,Private,HS-grad,Male,40,United-States,<=50K
34,Private,HS-grad,Male,40,United-States,<=50K
44,Self-emp-inc,HS-grad,Male,60,Portugal,<=50K
27,Private,Bachelors,Male,41,United-States,<=50K
39,Private,HS-grad,Male,40,United-States,<=50K
31,Private,Bachelors,Female,50,United-States,<=50K
23,Private,11th,Male,35,United-States,<=50K
66,Private,Bachelors,Male,99,United-States,<=50K
26,Private,HS-grad,Male,40,United-States,<=50K
52,Private,HS-grad,Male,40,United-States,>50K
53,Self-emp-inc,11th,Female,30,United-States,<=50K
48,Self-emp-not-inc,Bachelors,Male,40,Japan,<=50K
37,Self-emp-inc,Assoc-acdm,Male,50,United-States,<=50K
17,Private,11th,Female,,United-States,<=50K
50,Private,Assoc-voc,Male,40,United-States,>50K
28,,HS-grad,Female,40,Mexico,<=50K
39,Private,Some-college,Male,40,United-States,<=50K
28,Federal-gov,Bachelors,Female,40,United-States,<=50K
38,Private,Assoc-acdm,Male,40,United-States,<=50K
28,Local-gov,Bachelors,Male,40,United-States,<=50K
40,Private,9th,Male,45,United-States,<=50K
20,Private,Some-college,Male,40,United-States,<=50K
32,State-gov,Bachelors,Male,40,United-States,>50K
23,State-gov,Bachelors,Male,40,United-States,<=50K
41,Private,HS-grad,Male,40,Taiwan,<=50K
36,Private,HS-grad,Male,50,United-States,<=50K
34,Private,10th,Male,40,United-States,<=50K
34,Private,HS-grad,Male,44,United-States,<=50K
36,Self-emp-inc,Prof-school,Male,80,United-States,>50K
67,Federal-gov,HS-grad,Male,40,United-States,<=50K
45,Private,Doctorate,Male,45,United-States,>50K
22,Private,10th,Female,35,United-States,<=50K
25,Private,Bachelors,Male,43,United-States,<=50K
61,Private,Some-college,Female,40,United-States,<=50K
31,Local-gov,Some-college,Female,40,United-States,<=50K
47,Self-emp-inc,HS-grad,Male,38,Germany,<=50K
31,Private,1st-4th,Male,45,United-States,<=50K
17,Private,9th,Female,32,Mexico,<=50K
38,Self-emp-inc,Some-college,Male,50,United-States,>50K
23,Private,HS-grad,Male,40,,<=50K
42,Private,Some-college,Female,40,United-States,<=50K
78,Private,5th-6th,Male,36,United-States,<=50K
54,Private,Assoc-voc,Male,40,United-States,>50K
26,Local-gov,Bachelors,Female,50,United-States,<=50K
30,Private,HS-grad,Male,35,United-States,>50K
46,Private,Bachelors,Male,40,United-States,>50K
26,Private,Bachelors,Female,45,United-States,<=50K
30,Private,HS-grad,Female,35,United-States,<=50K
25,Private,Some-college,Male,40,United-States,<=50K
32,Self-emp-inc,Bachelors,Male,40,United-States,<=50K
25,Local-gov,HS-grad,Male,38,United-States,<=50K
51,Private,11th,Male,40,United-States,<=50K
24,State-gov,Bachelors,Male,40,United-States,<=50K
22,Private,Some-college,Female,40,United-States,<=50K
28,Private,HS-grad,Female,40,United-States,<=50K
29,Local-gov,11th,Female,20,United-States,<=50K
26,Private,Bachelors,Male,40,United-States,<=50K
41,Federal-gov,Bachelors,Male,40,United-States,>50K
19,Private,Some-college,Female,35,United-States,<=50K
39,Private,HS-grad,Male,26,,<=50K
51,Private,Prof-school,Male,50,United-States,>50K
29,,HS-grad,Female,20,United-States,<=50K
27,Private,5th-6th,Male,40,Mexico,<=50K
33,Private,Bachelors,Male,40,United-States,>50K
19,Private,HS-grad,Female,,United-States,<=50K
67,,HS-grad,Male,20,United-States,<=50K
41,Private,Bachelors,Male,45,United-States,>50K
29,Federal-gov,Masters,Male,40,United-States,>50K
28,Private,HS-grad,Male,40,United-States,<=50K
25,Private,Some-college,Male,40,United-States,<=50K
21,Federal-gov,HS-grad,Male,36,United-States,<=50K
48,Private,11th,Female,31,United-States,<=50K
46,Self-emp-inc,Prof-school,Male,60,United-States,>50K
35,Private,Some-college,Male,50,United-States,<=50K
35,Federal-gov,Bachelors,Male,40,United-States,>50K
50,Private,10th,Male,40,United-States,<=50K
22,Private,HS-grad,Female,40,,<=50K
45,Private,Some-college,Male,40,United-States,<=50K
62,Local-gov,Bachelors,Female,40,United-States,<=50K
33,Local-gov,HS-grad,Male,40,United-States,<=50K
22,Private,Some-college,Female,30,United-States,<=50K
50,Private,HS-grad,Male,48,United-States,>50K
25,Private,11th,Female,40,United-States,<=50K
44,Private,Some-college,Female,40,United-States,<=50K
26,Private,HS-grad,Male,40,United-States,>50K
31,State-gov,Masters,Female,50,United-States,>50K
56,Private,HS-grad,Female,15,United-States,<=50K
49,Self-emp-not-inc,7th-8th,Male,40,United-States,<=50K
49,Private,12th,Male,40,United-States,>50K
46,Private,HS-grad,Female,43,United-States,<=50K
33,Private,Some-college,Male,40,United-States,<=50K
25,Private,Bachelors,Female,30,United-States,<=50K
40,Private,Assoc-acdm,Female,40,United-States,>50K
72,,7th-8th,Male,30,United-States,<=50K
32,State-gov,Masters,Male,10,United-States,<=50K
44,Private,Bachelors,Male,55,United-States,<=50K
48,Private,HS-grad,Female,30,United-States,<=50K
17,Private,10th,Female,12,United-States,<=50K
22,Local-gov,HS-grad,Male,40,United-States,<=50K
17,Private,11th,Male,17,United-States,<=50K
49,Self-emp-inc,Prof-school,Male,60,United-States,>50K
26,Private,HS-grad,Male,50,United-States,<=50K
19,State-gov,Some-college,Male,10,United-States,<=50K
17,Private,12th,Female,16,United-States,<=50K
38,Private,HS-grad,Male,40,United-States,<=50K
34,Local-gov,Assoc-voc,Male,40,United-States,<=50K
48,Private,HS-grad,Male,42,United-States,>50K
63,Private,Masters,Male,50,United-States,>50K
19,Private,HS-grad,Female,40,United-States,<=50K
51,Private,HS-grad,Female,43,United-States,<=50K
54,Private,Some-college,Male,40,United-States,>50K
42,Private,7th-8th,Male,40,United-States,<=50K
20,,Some-college,Male,40,United-States,<=50K
37,State-gov,Bachelors,Male,50,United-States,>50K
51,Self-emp-not-inc,Some-college,Male,40,United-States,<=50K
23,Private,Assoc-voc,Female,40,United-States,<=50K
27,State-gov,Bachelors,Female,40,United-States,<=50K
19,,Some-college,Male,16,United-States,<=50K
37,Private,Assoc-voc,Male,42,United-States,>50K
29,Private,HS-grad,Male,45,United-States,<=50K
22,Private,Bachelors,Male,20,United-States,<=50K
60,State-gov,Assoc-voc,Female,37,United-States,<=50K
35,Private,11th,Male,20,United-States,<=50K
45,Private,Assoc-voc,Female,40,United-States,<=50K
30,Private,HS-grad,Male,40,Vietnam,>50K
43,Self-emp-inc,Some-college,Male,70,United-States,>50K
32,State-gov,Masters,Female,38,United-States,<=50K
35,Private,HS-grad,Male,42,United-States,<=50K
32,Private,Assoc-voc,Female,40,United-States,<=50K
61,Private,Assoc-voc,Male,40,United-States,>50K
20,,10th,Female,30,United-States,<=50K
42,Self-emp-inc,Bachelors,Male,60,United-States,>50K
21,Private,Some-college,Female,35,United-States,<=50K
21,Private,Some-college,Female,20,United-States,<=50K
26,Private,Bachelors,Female,40,United-States,<=50K
36,State-gov,HS-grad,Male,60,United-States,>50K
24,Private,Bachelors,Male,40,United-States,<=50K
47,Private,Bachelors,Male,57,United-States,>50K
51,Private,Assoc-acdm,Male,30,United-States,<=50K
65,,HS-grad,Female,40,United-States,<=50K
61,Private,Bachelors,Female,12,,<=50K
67,Private,Some-college,Female,25,Nicaragua,<=50K
49,Private,HS-grad,Male,25,United-States,<=50K
61,Private,7th-8th,Female,40,United-States,<=50K
36,Private,HS-grad,Male,35,United-States,<=50K
19,Private,Some-college,Male,40,Vietnam,<=50K
29,Self-emp-not-inc,Some-college,Male,35,United-States,<=50K
21,Private,Some-college,Male,40,United-States,<=50K
22,Private,HS-grad,Female,40,United-States,<=50K
33,Private,Bachelors,Male,65,United-States,>50K
36,Private,Bachelors,Female,50,China,<=50K
37,Private,Bachelors,Male,46,United-States,<=50K
35,Private,Assoc-acdm,Female,40,United-States,<=50K
17,Private,10th,Male,30,United-States,<=50K
37,Private,HS-grad,Male,60,United-States,>50K
22,,HS-grad,Female,45,United-States,<=50K
28,Private,Some-college,Male,40,United-States,>50K
42,Private,Some-college,Female,40,United-States,<=50K
26,Private,Some-college,Female,65,United-States,<=50K
45,Local-gov,11th,Male,50,United-States,<=50K
32,Private,Bachelors,Male,44,United-States,>50K
63,Private,Some-college,Female,43,United-States,<=50K
22,Private,Some-college,Female,20,South,<=50K
36,Private,Some-college,Male,55,United-States,>50K
45,State-gov,HS-grad,Female,40,United-States,<=50K
34,Self-emp-not-inc,Prof-school,Male,55,United-States,>50K
27,State-gov,Bachelors,Male,60,United-States,<=50K
20,,Some-college,Female,20,United-States,<=50K
47,Self-emp-not-inc,HS-grad,Male,56,United-States,>50K
46,Private,7th-8th,Male,52,United-States,<=50K
28,Private,Some-college,Female,40,United-States,<=50K
45,Private,HS-grad,Male,40,United-States,<=50K
26,Private,Bachelors,Female,40,Thailand,<=50K
32,Self-emp-not-inc,10th,Male,45,United-States,<=50K
30,Local-gov,12th,Female,40,United-States,<=50K
59,Private,10th,Male,40,Puerto-Rico,<=50K
58,State-gov,Doctorate,Female,43,United-States,>50K
45,Private,Some-college,Male,30,United-States,<=50K
76,Self-emp-not-inc,Some-college,Male,40,United-States,<=50K
38,Private,HS-grad,Female,40,United-States,<=50K
32,Private,Masters,Male,40,United-States,<=50K
38,Self-emp-not-inc,HS-grad,Male,50,United-States,<=50K
30,Private,Assoc-acdm,Female,36,United-States,<=50K
53,Self-emp-inc,Assoc-voc,Male,40,Greece,>50K
41,Private,Bachelors,Male,40,,<=50K
27,State-gov,Bachelors,Male,50,United-States,<=50K
44,Local-gov,Assoc-acdm,Male,30,United-States,<=50K
35,Private,Masters,Male,50,United-States,>50K
36,Private,1st-4th,Female,40,El-Salvador,<=50K
51,Private,Some-college,Female,10,United-States,>50K
42,Local-gov,HS-grad,Male,40,United-States,<=50K
45,Private,HS-grad,Male,40,United-States,<=50K
36,Private,7th-8th,Male,40,United-States,<=50K
57,Federal-gov,HS-grad,Male,40,United-States,>50K
27,Private,HS-grad,Female,45,United-States,<=50K
29,Private,Bachelors,Male,55,United-States,<=50K
38,Self-emp-not-inc,Bachelors,Male,30,United-States,<=50K
29,Private,HS-grad,Male,50,United-States,<=50K
18,,Some-college,Male,30,United-States,<=50K
19,,12th,Male,30,United-States,<=50K
25,Private,Assoc-acdm,Male,55,United-States,<=50K
34,Local-gov,Masters,Male,35,United-States,<=50K
37,State-gov,Some-college,Male,38,United-States,<=50K
37,Private,HS-grad,Male,45,United-States,<=50K
18,Private,HS-grad,Male,25,United-States,<=50K
24,Private,Assoc-voc,Male,40,United-States,<=50K
17,Private,12th,Female,30,United-States,<=50K
35,Private,Bachelors,Female,40,United-States,<=50K
31,Private,Assoc-voc,Female,32,United-States,<=50K
29,Private,Assoc-acdm,Male,60,United-States,<=50K
49,Self-emp-not-inc,HS-grad,Male,40,United-States,<=50K
71,,Bachelors,Male,10,United-States,>50K
35,Federal-gov,HS-grad,Male,40,United-States,<=50K
55,Self-emp-not-inc,HS-grad,Male,50,United-States,<=50K
37,Private,5th-6th,Male,40,Mexico,<=50K
33,Local-gov,Some-college,Female,18,United-States,<=50K
49,Private,Bachelors,Male,45,United-States,>50K
32,Private,HS-grad,Male,45,United-States,<=50K
63,,11th,Male,40,United-States,<=50K
39,Private,Masters,Male,40,United-States,<=50K
42,Local-gov,HS-grad,Male,40,El-Salvador,<=50K
30,State-gov,Masters,Female,50,United-States,>50K
30,Private,Assoc-voc,Male,40,United-States,<=50K
48,Self-emp-inc,HS-grad,Male,40,United-States,>50K
57,Self-emp-not-inc,Bachelors,Male,10,United-States,<=50K
56,Private,10th,Female,45,United-States,<=50K
28,Private,Some-college,Male,40,Honduras,<=50K
43,Private,Bachelors,Male,24,United-States,>50K
46,Private,HS-grad,Male,60,United-States,<=50K
50,Local-gov,Masters,Female,65,United-States,<=50K
37,Private,Prof-school,Male,50,United-States,>50K
41,Private,HS-grad,Female,40,United-States,<=50K
38,Private,Some-college,Female,38,United-States,>50K
23,Private,Some-college,Female,40,United-States,<=50K
59,Private,Some-college,Male,50,United-States,>50K
47,Local-gov,Some-college,Female,33,United-States,<=50K
29,Private,Assoc-voc,Male,40,United-States,<=50K
35,Private,Bachelors,Male,60,United-States,<=50K
